# matrix=Flan_1565
# rows=1564794
# nnz_total=59485419
# nnz_per_row=38.0149
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
128,8,89,108641.624450684,6300.92620849609,114942.55065918,1.03504609318062,59485419
128,9,89,109213.590621948,6680.01174926758,115893.602371216,1.02655224762906,59485419
128,0,90,92941.5225982666,4746.43707275391,97687.9596710205,1.21786593148893,59485419
128,1,90,104479.074478149,4810.81008911133,109289.884567261,1.08858050743737,59485419
128,2,90,104265.689849854,4815.81687927246,109081.506729126,1.09066001715058,59485419
128,3,90,106173.038482666,4776.4778137207,110949.516296387,1.0722970407747,59485419
128,4,90,108236.55128479,4543.30444335938,112779.855728149,1.05489439786812,59485419
128,5,90,107820.272445679,4584.55085754395,112404.823303223,1.05841399420259,59485419
128,6,90,108437.538146973,4751.44386291504,113188.982009888,1.05108143820577,59485419
128,7,90,107917.547225952,4695.41549682617,112612.962722778,1.05645775693579,59485419
128,8,90,108724.117279053,4580.73616027832,113304.853439331,1.05000654772218,59485419
128,9,90,109405.755996704,4796.02813720703,114201.784133911,1.04175988932447,59485419
128,0,91,93003.511428833,4467.72575378418,97471.2371826172,1.22057379632006,59485419
128,1,91,104508.1615448,4675.38833618164,109183.549880981,1.08964068423941,59485419
128,2,91,104270.458221436,4641.29447937012,108911.752700806,1.09235996161799,59485419
128,3,91,105744.361877441,5035.8772277832,110780.239105225,1.07393555891313,59485419
128,4,91,108270.168304443,4484.89189147949,112755.060195923,1.0551263756436,59485419
128,5,91,107878.923416138,4435.06240844727,112313.985824585,1.05927001990484,59485419
128,6,91,108451.366424561,4366.87469482422,112818.241119385,1.05453547954275,59485419
128,7,91,107935.428619385,4326.82037353516,112262.24899292,1.05975819179877,59485419
128,8,91,108754.396438599,4440.0691986084,113194.465637207,1.05103051929506,59485419
128,9,91,109382.152557373,4382.61032104492,113764.762878418,1.04576175425378,59485419
128,0,92,93181.6101074219,5762.10021972656,98943.7103271484,1.20240930531747,59485419
128,1,92,104645.729064941,6501.43623352051,111147.165298462,1.07039021355632,59485419
128,2,92,104558.229446411,6247.04360961914,110805.27305603,1.07369292741006,59485419
128,3,92,106272.69744873,6468.77288818359,112741.470336914,1.05525356059727,59485419
128,4,92,108414.4115448,6242.99049377441,114657.402038574,1.03762021365158,59485419
128,5,92,107817.17300415,6295.20416259766,114112.377166748,1.04257610746425,59485419
128,6,92,108503.103256226,6379.36592102051,114882.469177246,1.03558740382265,59485419
128,7,92,108040.809631348,6360.53085327148,114401.340484619,1.03994269207007,59485419
128,8,92,108715.772628784,6299.49569702148,115015.268325806,1.03439169191858,59485419
128,9,92,109562.158584595,6497.38311767578,116059.541702271,1.02508450623731,59485419
128,0,93,93124.3896484375,4688.26293945312,97812.6525878906,1.21631337922359,59485419
128,1,93,104509.353637695,4782.43827819824,109291.791915894,1.08856150964708,59485419
128,2,93,104399.681091309,4713.29689025879,109112.977981567,1.09034544011894,59485419
128,3,93,106128.215789795,4809.37957763672,110937.595367432,1.07241226570634,59485419
128,4,93,108248.233795166,4509.68742370605,112757.921218872,1.05509960377035,59485419
128,5,93,107614.517211914,4758.35800170898,112372.875213623,1.05871490583323,59485419
128,6,93,108374.59564209,4766.70265197754,113141.298294067,1.05152441941033,59485419
128,7,93,107903.242111206,4726.17149353027,112629.413604736,1.05630344856023,59485419
128,8,93,108508.586883545,4695.65391540527,113204.24079895,1.05093976303672,59485419
128,9,93,109488.010406494,4762.41111755371,114250.421524048,1.04131640315181,59485419
128,0,94,93169.6891784668,5768.2991027832,98937.98828125,1.2024788462628,59485419
128,1,94,104655.265808105,6872.41554260254,111527.681350708,1.06673819951377,59485419
128,2,94,104671.716690063,6617.78450012207,111289.501190186,1.06902121698513,59485419
128,3,94,106534.481048584,6576.7765045166,113111.257553101,1.05180368933789,59485419
128,4,94,108342.409133911,6588.45901489258,114930.868148804,1.03515130370342,59485419
128,5,94,108087.301254272,6484.5085144043,114571.809768677,1.03839538050595,59485419
128,6,94,108772.754669189,6534.09957885742,115306.854248047,1.03177594060515,59485419
128,7,94,108296.632766724,6518.60237121582,114815.235137939,1.03619382791028,59485419
