# weak scaling results
# series=w1m
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
64,9,21,142930.269241333,17068.62449646,159998.893737793,0.80000553134928,64000000
64,0,22,123818.159103394,16871.9291687012,140690.088272095,0.909801120832677,64000000
64,1,22,110958.814620972,15871.0479736328,126829.862594604,1.00922604015693,64000000
64,2,22,129830.598831177,16047.477722168,145878.076553345,0.87744507621879,64000000
64,3,22,124672.174453735,16560.3160858154,141232.490539551,0.906307036794447,64000000
64,4,22,123826.503753662,26093.0061340332,149919.509887695,0.853791478479918,64000000
64,5,22,135869.026184082,16329.0500640869,152198.076248169,0.841009315986935,64000000
64,6,22,92916.4886474609,15953.3023834229,108869.791030884,1.17571641120988,64000000
64,7,22,105498.790740967,16011.4765167236,121510.26725769,1.05340892493098,64000000
64,8,22,131675.958633423,18365.1447296143,150041.103363037,0.85309956492584,64000000
64,9,22,128072.500228882,25296.688079834,153369.188308716,0.834587451440048,64000000
64,0,23,108000.040054321,28039.4554138184,136039.49546814,0.9409032249019,64000000
64,1,23,123205.900192261,17648.9353179932,140854.835510254,0.908736995335044,64000000
64,2,23,121320.486068726,17152.7862548828,138473.272323608,0.924366109445781,64000000
64,3,23,110926.151275635,27382.3738098145,138308.525085449,0.925467175077744,64000000
64,4,23,137710.094451904,20941.7343139648,158651.828765869,0.806798137756712,64000000
64,5,23,135923.624038696,17229.7954559326,153153.419494629,0.835763252445623,64000000
64,6,23,96735.4774475098,17769.3367004395,114504.814147949,1.11785692988082,64000000
64,7,23,113074.779510498,16978.9791107178,130053.758621216,0.984208387031724,64000000
64,8,23,113699.674606323,26379.1084289551,140078.783035278,0.913771502196472,64000000
64,9,23,123832.46421814,18401.1459350586,142233.610153198,0.899927941519115,64000000
64,0,24,125504.732131958,19080.1620483398,144584.894180298,0.885293036493726,64000000
64,1,24,122013.092041016,21042.3469543457,143055.438995361,0.894758010593016,64000000
64,2,24,129755.49697876,21268.6061859131,151024.103164673,0.847546830722988,64000000
64,3,24,126763.820648193,17441.2727355957,144205.093383789,0.887624680907347,64000000
64,4,24,144268.035888672,21634.578704834,165902.614593506,0.771536966512705,64000000
64,5,24,131740.33164978,17379.0454864502,149119.37713623,0.858372684074877,64000000
64,6,24,96094.1314697266,17133.4743499756,113227.605819702,1.13046636527686,64000000
64,7,24,124211.78817749,28296.4706420898,152508.25881958,0.839298809065981,64000000
64,8,24,135234.594345093,18228.29246521,153462.886810303,0.834077884630323,64000000
64,9,24,140241.861343384,17382.1449279785,157624.006271362,0.812059044988603,64000000
