# matrix=x104
# rows=108384
# nnz_total=5138004
# nnz_per_row=47.4056
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
128,7,87,7020.23506164551,79.3933868408203,7099.62844848633,1.44740081464276,5138004
128,8,87,7138.96751403809,74.6250152587891,7213.59252929688,1.42453402493495,5138004
128,9,87,6870.74661254883,74.8634338378906,6945.61004638672,1.47949682337059,5138004
128,0,88,7400.2742767334,74.6250152587891,7474.89929199219,1.37473531061597,5138004
128,1,88,7579.08821105957,66.7572021484375,7645.84541320801,1.3439989228985,5138004
128,2,88,7244.82536315918,65.0882720947266,7309.91363525391,1.40576325696125,5138004
128,3,88,7166.86248779297,64.1345977783203,7230.99708557129,1.42110526091965,5138004
128,4,88,7273.91242980957,62.7040863037109,7336.61651611328,1.40064673919251,5138004
128,5,88,6959.91516113281,61.9888305664062,7021.90399169922,1.4634218884433,5138004
128,6,88,7256.74629211426,62.2272491455078,7318.97354125977,1.40402311090078,5138004
128,7,88,7045.26901245117,61.9888305664062,7107.25784301758,1.44584708012184,5138004
128,8,88,6846.42791748047,63.1809234619141,6909.60884094238,1.48720546076505,5138004
128,9,88,6825.92391967773,62.4656677246094,6888.38958740234,1.49178670422373,5138004
128,0,89,7544.75593566895,76.7707824707031,7621.52671813965,1.34828734189733,5138004
128,1,89,7575.03509521484,69.6182250976562,7644.6533203125,1.34420850356886,5138004
128,2,89,7409.33418273926,67.2340393066406,7476.5682220459,1.37442844027016,5138004
128,3,89,7396.93641662598,66.2803649902344,7463.21678161621,1.37688724590078,5138004
128,4,89,7438.65966796875,66.0419464111328,7504.70161437988,1.36927602561972,5138004
128,5,89,6817.81768798828,66.0419464111328,6883.85963439941,1.49276838078592,5138004
128,6,89,7470.60775756836,65.0882720947266,7535.69602966309,1.36364417560768,5138004
128,7,89,7051.46789550781,65.8035278320312,7117.27142333984,1.44381285871741,5138004
128,8,89,6767.51136779785,68.66455078125,6836.1759185791,1.50318074350197,5138004
128,9,89,6872.41554260254,71.5255737304688,6943.94111633301,1.47985241058994,5138004
128,0,90,7239.58015441895,109.195709228516,7348.77586364746,1.39832921709217,5138004
128,1,90,7582.66448974609,226.020812988281,7808.68530273438,1.31597158825208,5138004
128,2,90,7095.8137512207,458.478927612305,7554.29267883301,1.36028724817522,5138004
128,3,90,6879.09126281738,328.779220581055,7207.87048339844,1.42566490666949,5138004
128,4,90,7039.30854797363,523.567199707031,7562.87574768066,1.35874346516289,5138004
128,5,90,6976.60446166992,208.139419555664,7184.74388122559,1.43025390603723,5138004
128,6,90,6922.72186279297,280.857086181641,7203.57894897461,1.4265142469859,5138004
128,7,90,7042.64640808105,425.815582275391,7468.46199035645,1.37592023809839,5138004
128,8,90,6802.32048034668,177.145004272461,6979.46548461914,1.47232019739127,5138004
128,9,90,6888.38958740234,279.426574707031,7167.81616210938,1.43363163446088,5138004
128,0,91,7403.85055541992,94.6521759033203,7498.50273132324,1.37040798252622,5138004
128,1,91,7523.2982635498,81.7775726318359,7605.07583618164,1.35120388295291,5138004
128,2,91,7244.58694458008,81.0623168945312,7325.64926147461,1.40274365223042,5138004
128,3,91,7131.81495666504,80.8238983154297,7212.63885498047,1.42472238061722,5138004
128,4,91,7217.6456451416,82.0159912109375,7299.66163635254,1.4077375790715,5138004
128,5,91,6861.44828796387,81.7775726318359,6943.2258605957,1.48000485744221,5138004
128,6,91,7194.04220581055,83.6849212646484,7277.7271270752,1.41198039175862,5138004
128,7,91,7036.68594360352,80.8238983154297,7117.50984191895,1.44376449463813,5138004
128,8,91,6717.92030334473,77.9628753662109,6795.88317871094,1.51209309073926,5138004
128,9,91,6814.95666503906,80.108642578125,6895.06530761719,1.49034237408133,5138004
128,0,92,7397.17483520508,77.0092010498047,7474.18403625488,1.37486686843064,5138004
128,1,92,7029.05654907227,73.6713409423828,7102.72789001465,1.44676920742614,5138004
128,2,92,7023.81134033203,66.0419464111328,7089.85328674316,1.44939642393086,5138004
128,3,92,7157.32574462891,64.849853515625,7222.17559814453,1.42284106227492,5138004
128,4,92,7121.56295776367,65.0882720947266,7186.6512298584,1.42987431438251,5138004
128,5,92,6860.49461364746,63.8961791992188,6924.39079284668,1.48403062557009,5138004
128,6,92,7014.98985290527,64.849853515625,7079.8397064209,1.45144642055673,5138004
128,7,92,7036.44752502441,64.3730163574219,7100.82054138184,1.44715782353799,5138004
128,8,92,6722.68867492676,64.3730163574219,6787.06169128418,1.51405843462367,5138004
128,9,92,6857.63359069824,64.3730163574219,6922.00660705566,1.48454177861165,5138004
128,0,93,7394.31381225586,75.8171081542969,7470.13092041016,1.37561283858139,5138004
128,1,93,6701.94625854492,69.8566436767578,6771.80290222168,1.51747003691272,5138004
128,2,93,7021.42715454102,66.7572021484375,7088.18435668945,1.44973768780464,5138004
128,3,93,6838.56010437012,66.0419464111328,6904.60205078125,1.48828389013923,5138004
128,4,93,7013.08250427246,76.7707824707031,7089.85328674316,1.44939642393086,5138004
128,5,93,6858.11042785645,65.5651092529297,6923.67553710938,1.48418393451901,5138004
128,6,93,7020.95031738281,66.0419464111328,7086.99226379395,1.4499815461205,5138004
128,7,93,7033.5865020752,65.5651092529297,7099.15161132812,1.44749803393444,5138004
128,8,93,6720.06607055664,66.5187835693359,6786.58485412598,1.51416481498092,5138004
128,9,93,6813.04931640625,72.9560852050781,6886.00540161133,1.49230321509702,5138004
128,0,94,7551.43165588379,81.5391540527344,7632.97080993652,1.34626585845485,5138004
